-77.880800;-78.244400;-77.840000;-77.247200;-77.740000;-77.840000;-77.790000;-78.936000;-77.540000;-77.068800;-77.634200;-78.243200;-77.740000;-78.290400;-77.630000;-77.840000;-79.266800;-77.900000;-77.740000;-77.740000
-85.917200;-86.220000;-85.780000;-85.532000;-85.880000;-85.850000;-85.920000;-86.829600;-85.820000;-85.236200;-85.623200;-86.160000;-85.880000;-86.414800;-85.620000;-85.780000;-87.143600;-85.840000;-85.880000;-85.880000
-1.919600;-1.557200;-1.550000;-1.515600;-1.550000;-1.580000;-1.550000;-1.610800;-1.520000;-1.550200;-2.010600;-1.651200;-1.550000;-1.544400;-2.020000;-1.550000;-1.702000;-1.550000;-1.550000;-1.550000
