-41.785800;-42.665800;-42.483000;-42.353200;-42.150000;-41.812800;-41.602800;-42.460000;-42.629800;-42.115200;-42.413200;-42.076600;-42.177600;-42.195000;-42.079400;-42.104400;-42.718200;-41.969600;-40.989200;-42.552800
-88.969200;-90.283800;-90.023000;-89.822800;-89.450000;-88.954000;-88.533600;-89.980000;-90.241000;-89.416400;-89.912800;-89.349200;-89.649000;-89.612000;-89.431600;-89.467800;-90.387800;-89.216400;-87.794800;-90.126000
-0.919800;-0.907800;-0.900200;-0.804400;-0.920000;-0.920000;-0.939200;-0.800000;-0.900000;-0.892000;-0.813200;-0.913000;-0.702000;-0.898800;-0.909400;-0.908000;-0.880200;-0.631800;-0.900000;-0.896800
