-47.690000;-46.120000;-46.642800;-46.120000;-46.120000;-47.562200;-46.112000;-46.120000;-45.570000;-46.286400;-47.576000;-47.306400;-46.080000;-45.666600;-46.120000;-46.075200;-45.742000;-46.120000;-45.190000;-46.234600
-96.390000;-94.030000;-94.807600;-94.030000;-94.030000;-96.192000;-94.018800;-94.030000;-93.130000;-94.362800;-96.211800;-95.799600;-93.974000;-93.404200;-94.030000;-93.905000;-93.506000;-94.030000;-92.590000;-94.283000
-0.970000;-0.950000;-0.960400;-0.950000;-0.950000;-0.964800;-0.949800;-0.950000;-0.910000;-0.930400;-0.964000;-0.957400;-0.949000;-0.947400;-0.950000;-0.969200;-0.939000;-0.950000;-0.880000;-0.930400
