-107.447600;-106.704200;-106.034800;-106.350000;-107.899400;-106.702400;-106.838000;-107.136000;-107.790400;-107.784000;-107.367600;-106.392600;-106.775600;-107.410000;-106.719000;-106.372400;-106.440400;-109.273400;-106.443200;-106.651400
-99.872000;-99.222600;-98.730800;-98.990000;-100.298400;-99.220400;-99.402000;-99.751000;-100.147400;-100.202400;-99.854000;-99.026400;-99.332000;-99.890000;-99.302600;-99.008000;-99.122000;-101.337000;-99.009600;-99.178000
-2.109600;-2.117400;-2.114400;-2.090000;-2.100200;-2.114600;-2.093000;-2.078800;-2.104600;-2.100000;-2.099600;-2.090400;-2.097600;-2.100000;-2.093000;-2.090400;-2.109600;-2.087800;-2.108800;-2.117200
